stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm,daily_trips_count,avg_headway_secs
waddle.airports.ballooned,Alfa Market - Nile Courniche,29.962225,31.246172,,,,90,6087.4
bead.jingles.describe,Ali Abdel Halim St - Tahrir St,30.039158,31.215902,,,,144,4553.5625
relies.pasta.insect,Ali Abdel Halim St - Tahrir St,30.03926,31.215837,,,,117,4362.846153846154
juggled.slung.talkative,Ali Al Sheikh Tower - Abboud,30.10118,31.256067,,,,90,2748.0
reputable.ships.flight,Ali Al Sheikh Tower - Abboud,30.101057,31.255949,,,,72,4256.25
announced.apricot.bridges,Ali Basha Street,30.036186,31.255049,,,,162,4965.722222222223
mincing.hippy.downfield,Ali Basha Street,30.03629,31.255081,,,,153,4380.176470588235
streaking.reforming.tucked,Almaza Bridge - End,30.08042,31.360945,,,,90,5089.5
childcare.angle.sorry,Almaza Bridge - Start,30.080095,31.360907,,,,72,3570.375
inversion.dime.exists,American University in Cairo (AUC) - New Cairo,30.009804,31.523787,New Cairo City,5712885.0,15000.0,9,3654.0
inversion.dime.exists,American University in Cairo (AUC) - New Cairo,30.009804,31.523787,New Cairo City,5712885.0,15000.0,9,3654.0
inversion.dime.exists,American University in Cairo (AUC) - New Cairo,30.009804,31.523787,New Cairo City,5712885.0,15000.0,9,3654.0
inversion.dime.exists,American University in Cairo (AUC) - New Cairo,30.009804,31.523787,New Cairo City,5712885.0,15000.0,9,3654.0
usual.array.bike,American University in Cairo (AUC) - New Cairo,30.009653,31.523523,New Cairo City,5712885.0,15000.0,9,6053.0
usual.array.bike,American University in Cairo (AUC) - New Cairo,30.009653,31.523523,New Cairo City,5712885.0,15000.0,9,6053.0
usual.array.bike,American University in Cairo (AUC) - New Cairo,30.009653,31.523523,New Cairo City,5712885.0,15000.0,9,6053.0
usual.array.bike,American University in Cairo (AUC) - New Cairo,30.009653,31.523523,New Cairo City,5712885.0,15000.0,9,6053.0
mattress.ogre.subject,American University in Cairo Gate 1,30.025032,31.498503,New Cairo City,5712885.0,15000.0,18,4853.5
mattress.ogre.subject,American University in Cairo Gate 1,30.025032,31.498503,New Cairo City,5712885.0,15000.0,18,4853.5
mattress.ogre.subject,American University in Cairo Gate 1,30.025032,31.498503,New Cairo City,5712885.0,15000.0,18,4853.5
mattress.ogre.subject,American University in Cairo Gate 1,30.025032,31.498503,New Cairo City,5712885.0,15000.0,18,4853.5
tasks.gratuity.placidly,American University in Cairo Gate 1,30.025183,31.49882,New Cairo City,5712885.0,15000.0,27,5128.333333333333
tasks.gratuity.placidly,American University in Cairo Gate 1,30.025183,31.49882,New Cairo City,5712885.0,15000.0,27,5128.333333333333
tasks.gratuity.placidly,American University in Cairo Gate 1,30.025183,31.49882,New Cairo City,5712885.0,15000.0,27,5128.333333333333
tasks.gratuity.placidly,American University in Cairo Gate 1,30.025183,31.49882,New Cairo City,5712885.0,15000.0,27,5128.333333333333
windpipe.directly.browsers,Amin Hamada St - Petroleum St,30.14823,31.329876,,,,54,8514.333333333334
hexes.rainfall.other,Amir Al Shoaraa School - Giza,30.000275,31.20876,,,,135,5339.866666666667
match.anode.vessel,Amir Al Shoaraa School - Giza,30.00015,31.208939,,,,198,5111.0
evolution.blurs.outbid,Amir Mall - Khaloussi,30.079182,31.247953,,,,342,5990.263157894737
duet.husbands.removal,Amiriyyah Bus Station,30.107508,31.29008,,,,45,5210.4
cork.language.twitching,Ammar Bin Yasser School - Moqattam,30.002666,31.330118,,,,72,7089.75
slept.scrolled.crafts,Ammar Bin Yasser School - Moqattam,30.002644,31.330029,,,,72,6658.875
deferring.branched.sweetener,Amoun Fountain - Obour,30.187254,31.466995,,,,9,300.0
tweezers.threaten.manifests,Amoun Fountain - Obour,30.186325,31.468576,,,,9,300.0
sponge.observer.amplifier,Amr Ibn Al Aas Bus Station,30.009415,31.232185,,,,9,1935.0
shiny.dusty.importers,Anas Al Wogood Cafeteria - Badrasheen,29.848698,31.270706,,,,18,804.0
coverings.premature.media,Ancient Egyptian Village - Al Bahr Al Aazam,29.99727,31.21464,,,,27,2789.0
workshop.grow.hubcaps,Ancient Egyptian Village - Al Bahr Al Aazam,29.997166,31.214516,,,,18,2424.5
according.arrive.cowboy,Antidote and Vacince - Mohandeseen,30.051065,31.209562,,,,18,741.0
spare.strays.behalf,Antidote and Vacince - Mohandeseen,30.050838,31.209574,,,,18,324.0
holidays.newsreel.reported,Arab African Bank - Haram Street,29.998188,31.171827,,,,144,5690.125
advancing.conceals.subsystem,Arab Contractors Sporting Club - Nasr Road,30.05571,31.294613,,,,207,4398.869565217391
worldwide.uncle.willing,Arab Engineering & Construction Company - Shubra Al Kheima,30.13329,31.278507,,,,99,4986.545454545455
admires.radiates.armrests,Arab Investment Bank - Faisal St,29.991955,31.140034,,,,27,2210.6666666666665
machinery.trials.continues,Arab Investment Bank - Faisal St,29.991861,31.140041,,,,9,1162.0
bottom.choppers.pages,Arab Maadi,29.970665,31.270039,,,,63,3937.5714285714284
customers.bonds.recruiter,Arab Maadi,29.969406,31.269041,,,,36,2341.25
generally.lightly.ranges,Arab Maadi,29.969128,31.269053,,,,54,4329.833333333333
additives.nest.shades,Arab Specialized Hospital - Gesr Al Suez,30.126457,31.351467,,,,126,6134.285714285715
bands.tinsel.gentlemen,Arab Specialized Hospital - Gesr Al Suez,30.126259,31.351332,,,,225,5959.2
darkens.clipboard.engrossed,Arab Tuweila,30.139448,31.315664,,,,63,2304.8571428571427
basics.feasting.feast,Arabella Square,29.985586,31.430378,New Cairo City,5712885.0,15000.0,9,300.0
basics.feasting.feast,Arabella Square,29.985586,31.430378,New Cairo City,5712885.0,15000.0,9,300.0
basics.feasting.feast,Arabella Square,29.985586,31.430378,New Cairo City,5712885.0,15000.0,9,300.0
basics.feasting.feast,Arabella Square,29.985586,31.430378,New Cairo City,5712885.0,15000.0,9,300.0
searching.enveloped.outfitter,Arabella Square,29.985518,31.429955,New Cairo City,5712885.0,15000.0,9,300.0
searching.enveloped.outfitter,Arabella Square,29.985518,31.429955,New Cairo City,5712885.0,15000.0,9,300.0
searching.enveloped.outfitter,Arabella Square,29.985518,31.429955,New Cairo City,5712885.0,15000.0,9,300.0
searching.enveloped.outfitter,Arabella Square,29.985518,31.429955,New Cairo City,5712885.0,15000.0,9,300.0
egging.pints.scooters,Arayes - Maadi,29.97889,31.285913,,,,54,2533.1666666666665
sleeper.scatter.reverses,Arayes - Maadi,29.978851,31.285719,,,,9,2769.0
encoded.fruitcake.inefficient,Ard El Lewa - Sudan St,30.05537,31.190973,,,,99,3041.4545454545455
photo.deranged.sourcing,Ard El Lewa - Sudan St,30.055252,31.19091,,,,126,2969.5
alarmed.skate.mile,Ard El Lewaa,30.057407,31.18847,,,,9,1261.0
dentistry.liked.baths,Ard Khedr Pedestrian Bridge - Shubra Al Kheima,30.129501,31.23814,,,,135,2805.6
sharpened.populate.cave,Ard Khedr Pedestrian Bridge - Shubra Al Kheima,30.129261,31.238634,,,,135,1907.0
bend.town.unafraid,Arkadia Mall,30.069899,31.226944,,,,117,4468.0
domain.shots.sprays,Arkadia Mall,30.069885,31.226824,,,,180,4510.05
slouched.disengage.revised,Armed Forces College Of Medicine,30.086878,31.303644,,,,198,6150.909090909091
beaters.excuse.pocketed,Armed Forces Medical Complex - Kobry Al Qobba,30.086048,31.297905,,,,198,6150.909090909091
padding.impeached.hotels,Armed Forces Medical Complex - Kobry Al Qobba,30.085926,31.29804,,,,378,6317.238095238095
attending.setting.gather,Arts Academy Transistor Station - Omraneyya,29.998335,31.200027,,,,81,5485.777777777777
louder.imparts.burst,Asfour Mosque - Ibrahim Bek,30.124979,31.259953,,,,27,3983.6666666666665
sweeter.engrossed.deliver,Asfour Mosque - Ibrahim Bek,30.124855,31.25972,,,,27,3983.6666666666665
workflow.mixers.raced,Ashrafco Tyres - Nasr City,30.050438,31.319334,,,,135,5252.466666666666
guidebook.adopters.scoots,Asmarat Bus Station,29.991255,31.344364,,,,63,4005.8571428571427
powers.patching.warm,Asmarat Bus Station,29.991201,31.344263,,,,9,7307.0
project.highbrow.speeding,Aswan Pedestrian Bridge - Shubra Al Kheima,30.110748,31.275839,,,,180,4211.25
tonal.much.prosper,Aswan Pedestrian Bridge - Shubra Al Kheima,30.110903,31.276033,,,,180,3758.8
expensive.nooks.moderated,Ataba,30.054266,31.248539,,,,18,3319.0
fallback.jetted.tapers,Ataba,30.052296,31.249687,,,,18,7325.0
feeds.shuffles.exclaim,Ataba,30.051554,31.250483,,,,324,5175.916666666667
fingernails.folks.releasing,Ataba,30.0536,31.246878,,,,36,4467.25
quitter.guesswork.laptop,Ataba,30.05327,31.247133,,,,216,5753.041666666667
register.beakers.magazines,Ataba,30.05151,31.250525,,,,117,3931.923076923077
relegate.song.soldiers,Atfal Misr Hospital - Abou Al Reesh,30.026718,31.235876,,,,243,4393.222222222223
went.adding.vegetable,Athar Al Naby Bus Station - Dar El Salam,29.98894,31.234833,,,,63,2215.0
evenings.isolating.tangible,Atlas Pharmacy - Atlas St,29.834808,31.348913,,,,27,6771.333333333333
banks.fragment.ushering,Audi Bank - Salah Salem,30.076338,31.309982,,,,135,5403.333333333333
ears.bitter.commit,Audi Bank - Salah Salem,30.076632,31.309896,,,,207,3845.478260869565
majors.smoker.secure,Audi Bank - Salah Salem,30.07672,31.309793,,,,36,3957.0
comfort.ringside.zoom,Autostrad - Al Moneeb Axis,29.994051,31.281534,,,,189,5299.952380952381
shots.suiting.drifting,Autostrad - Al Moneeb Axis,29.994602,31.280895,,,,189,4286.857142857143
divisions.inherits.visit,Awsim,30.12539,31.134035,,,,9,1114.0
starfish.crumb.quilt,Awsim,30.12545,31.13358,,,,9,1114.0
craziest.shifting.grad,Awwal Abbas Al Akkad,30.068712,31.33595,,,,270,4106.166666666667
soak.reset.drainage,Awwal Abbas Al Akkad,30.068344,31.336617,,,,9,10800.0
stolen.corded.bind,Awwal Abbas Al Akkad,30.068491,31.335915,,,,234,4477.076923076923
dividers.thing.zeal,Awwal Faisal,30.013945,31.199232,,,,81,1356.0
include.fractions.swarm,Awwal Makram Ebeid,30.069315,31.34371,,,,45,3345.6
mainland.owned.swift,Awwal Makram Ebeid,30.069544,31.343733,,,,252,3809.464285714286
regal.married.editor,Awwal Makram Ebeid,30.06799,31.34375,,,,27,2352.3333333333335
baseballs.airports.followers,Awwel Al Eshreen (Zenin),30.030329,31.183424,,,,54,2508.3333333333335
bells.occupations.cleans,Awwel Al Zawya Bus Station,30.092579,31.275888,,,,9,524.0
climbing.matchbox.treatable,Awwel Al Zawya Bus Station,30.092993,31.276062,,,,36,4402.5
lawfully.heavy.joyously,Awwel Al Zawya Bus Station,30.092615,31.275766,,,,162,4232.222222222223
maximum.singles.logbook,Awwel Al Zawya Bus Station,30.093048,31.275934,,,,18,2477.0
registers.pillows.spins,Awwel Al Zawya Bus Station,30.093092,31.276104,,,,90,4604.6
seagulls.ulterior.crust,Awwel Al Zawya Bus Station,30.093498,31.27626,,,,63,3099.0
ally.cable.selection,Azhar University City for Boys,30.05033,31.315704,,,,189,4894.809523809524
decorator.dices.group,Azhar University City for Boys,30.050077,31.316458,,,,135,5252.466666666666
crumple.learns.these,Azhari Institute - Ahmed Helmy St,30.069838,31.253277,,,,72,3704.875
health.device.systems,B Tech - Ahmed Oraby St,30.067122,31.19948,,,,72,5859.125
unwraps.heightens.tagging,B Tech - Ahmed Oraby St,30.067488,31.199842,,,,252,4092.75
responded.paying.runner,Bab Al Fotouh - Al Gamalia,30.05598,31.262964,,,,90,3873.1
squeaking.afford.slanting,Bab Al Fotouh - Al Gamalia,30.056015,31.263086,,,,45,2814.8
caressed.means.mobile,Bab Al Karim Mosque - Nahya,30.044662,31.181973,,,,9,104.0
glance.serious.types,Bab Al Karim Mosque - Nahya,30.04473,31.181976,,,,9,104.0
bluffing.cafe.stance,Bab Al Khalq - Qalaa St,30.039648,31.253832,,,,153,4380.176470588235
reply.sidelined.curvy,Bab Al Nasr- Al Gamalia,30.054354,31.26539,,,,45,2814.8
stormy.disposal.crossings,Bab Al Nasr- Al Gamalia,30.054308,31.265255,,,,90,3873.1
axed.trout.upwardly,Bab Al Shaaria Square,30.054953,31.257505,,,,387,5294.860465116279
conductor.cuter.carpets,Bab Al Shaaria Square,30.054777,31.257803,,,,432,5374.3125
warmers.besotted.exhaling,Bab Al Shaaria Square,30.055357,31.257668,,,,45,4415.8
teachers.overlooks.sapping,Bab Al Shaereyya Girls Elementary School,30.061977,31.261244,,,,423,5311.148936170212
mouse.apart.catching,Bab Al Shaereyya Hospital,30.060572,31.26049,,,,423,5311.148936170212
until.abundance.puppy,Bab Al Sheareyya Metro Station,30.053122,31.255285,,,,171,5144.789473684211
combative.amended.arrival,Badr,30.135027,31.734587,,,,36,2768.25
spin.napping.quickened,Badr,30.135859,31.735222,,,,27,2318.0
wingspans.indecency.softener,Badr,30.135347,31.735176,,,,18,2850.5
oppose.texted.clef,Badr Land,30.128847,31.36723,,,,27,7317.0
owned.soils.guess,Badr Land,30.129065,31.367178,,,,45,4836.2
chugging.ranked.works,Badr Pharmacy - Helwan Courniche,29.81646,31.30071,,,,27,455.6666666666667
notifying.blunders.gobbling,Badr Pharmacy - Helwan Courniche,29.816504,31.30059,,,,36,2516.25
diagonally.skims.extroverts,Badr Waste Area,30.132702,31.706966,,,,9,4734.0
ferries.richly.endorphin,Badr Waste Area,30.132751,31.70702,,,,18,3048.0
schooling.avoid.changing,Badrasheen - Moneeb Bus Station,29.852234,31.277987,,,,45,1898.8
websites.boarded.insisting,Badrasheen Bus Station,29.847404,31.276052,,,,36,1064.0
eggplants.testers.fortunate,Badrashen,29.84522,31.276886,,,,27,1018.0
emperor.grinders.liberated,Bahteem,30.157246,31.280693,,,,126,2553.1428571428573
motorist.emptied.glove,Bahteem,30.157566,31.280933,,,,144,3036.5625
armful.inert.landowner,Bahteem Specialized Hospital For Surgery,30.14473,31.277905,,,,54,5146.333333333333
glance.push.reporters,Bahteem Specialized Hospital For Surgery,30.144743,31.277752,,,,54,5146.333333333333
ketchup.contacts.impulsive,Bahteem Square Station,30.141333,31.277658,,,,63,4522.142857142857
occur.nowadays.spout,Bahteem Square Station,30.141485,31.27754,,,,63,4522.142857142857
breed.firewall.drives,Banha University - Obour,30.244682,31.459343,,,,9,300.0
conspired.dressings.marching,Bank Al Etihad - South Teseen Street,30.01639,31.420664,New Cairo City,5712885.0,15000.0,18,1977.0
conspired.dressings.marching,Bank Al Etihad - South Teseen Street,30.01639,31.420664,New Cairo City,5712885.0,15000.0,18,1977.0
conspired.dressings.marching,Bank Al Etihad - South Teseen Street,30.01639,31.420664,New Cairo City,5712885.0,15000.0,18,1977.0
conspired.dressings.marching,Bank Al Etihad - South Teseen Street,30.01639,31.420664,New Cairo City,5712885.0,15000.0,18,1977.0
moguls.pictured.rural,Bank Area (Bonook) - 5th Settlement,30.016405,31.427969,New Cairo City,5712885.0,15000.0,9,3654.0
moguls.pictured.rural,Bank Area (Bonook) - 5th Settlement,30.016405,31.427969,New Cairo City,5712885.0,15000.0,9,3654.0
moguls.pictured.rural,Bank Area (Bonook) - 5th Settlement,30.016405,31.427969,New Cairo City,5712885.0,15000.0,9,3654.0
moguls.pictured.rural,Bank Area (Bonook) - 5th Settlement,30.016405,31.427969,New Cairo City,5712885.0,15000.0,9,3654.0
recline.burden.snuggle,Bank Area (Bonook) - 5th Settlement,30.016113,31.427958,New Cairo City,5712885.0,15000.0,27,5128.333333333333
recline.burden.snuggle,Bank Area (Bonook) - 5th Settlement,30.016113,31.427958,New Cairo City,5712885.0,15000.0,27,5128.333333333333
recline.burden.snuggle,Bank Area (Bonook) - 5th Settlement,30.016113,31.427958,New Cairo City,5712885.0,15000.0,27,5128.333333333333
recline.burden.snuggle,Bank Area (Bonook) - 5th Settlement,30.016113,31.427958,New Cairo City,5712885.0,15000.0,27,5128.333333333333
bonfires.often.native,Banque Misr - Abbas Al Akkad,30.058466,31.337744,,,,18,8060.5
breathy.regal.intent,Banque Misr - Abbas Al Akkad,30.058485,31.337973,,,,18,8060.5
slowness.series.unleashed,Banzion - Masarra,30.071722,31.244959,,,,333,5648.351351351352
falters.weary.nurture,Barageel,30.075079,31.163925,,,,18,706.0
panic.newsstand.jetting,Barageel,30.07496,31.163914,,,,27,842.0
failed.train.bleaker,Barageel (Ring Road),30.072031,31.175682,,,,54,2754.0
sprain.profiled.pebble,Barageel (Ring Road),30.071934,31.176071,,,,18,974.0
stared.expecting.fried,Barageel (Ring Road),30.072113,31.175388,,,,18,706.0
sulked.bypassed.silver,Barageel (Ring Road),30.07199,31.175827,,,,72,3395.0
models.skim.variously,Baron Mall Pedestrian Bridge,29.981976,31.338408,,,,90,2277.3
washable.bristle.magnetic,Baron Mall Pedestrian Bridge,29.982088,31.3386,,,,81,4133.555555555556
careful.gains.deodorant,Basateen,29.991135,31.28123,,,,45,2407.0
file.apron.tweezers,Basateen,29.991308,31.282515,,,,81,5532.0
amounting.froth.blanket,Basateen Police Station,29.991611,31.266865,,,,288,5233.1875
obliging.blog.blaring,Basateen Steps - Ring Road,29.990417,31.266972,,,,387,4839.069767441861
shadow.live.framework,Basha Square,30.020788,31.225475,,,,90,4899.8
signed.snack.dare,Basha Square,30.020779,31.225552,,,,54,3908.8333333333335
economics.potential.posts,Bashteel - Ring Road,30.084095,31.19193,,,,54,3615.0
proudest.originals.pouch,Bashteel - Ring Road,30.082924,31.189302,,,,45,4710.0
stocked.ridiculed.spearing,Bashteel - Ring Road,30.084217,31.191805,,,,54,2754.0
packets.extensive.tweed,Bashtil,30.082932,31.189148,,,,27,1858.0
painting.audio.beauty,Bashtil,30.08335,31.188828,,,,9,1875.0
deflate.event.providing,Bashtil El Balad,30.087393,31.183043,,,,36,1568.0
defensive.slurred.varieties,Batrawy - Abbas Al Akkad,30.061913,31.337553,,,,18,8060.5
helps.pursue.rewarded,Batrawy - Abbas Al Akkad,30.06189,31.337206,,,,18,8060.5
heckler.secrets.replayed,Bayt Al Karam Al Shamy - Haram Street,29.997438,31.169321,,,,126,6106.571428571428
pollution.brothers.chopper,Bein Al Sarayat Youth Center,30.029305,31.202393,,,,54,3661.3333333333335
crouches.dwelled.beads,Beirut Square - Korba,30.093054,31.32753,,,,126,5435.285714285715
spits.swordfish.takeover,Berm Al Tounsi St - Abou Al Reesh,30.025824,31.240131,,,,108,5466.666666666667
radiating.rummage.scars,Bisco Misr - Al Zaytoun,30.104403,31.29614,,,,117,4829.846153846154
shelter.recorders.position,Bisco Misr - Al Zaytoun,30.104233,31.296091,,,,126,4191.571428571428
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0,18,1977.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0,18,1977.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0,18,1977.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0,18,1977.0
move.permit.entertainer,Board of Trustees (Magles Al Omanaa) - 6th of October,29.994495,30.959768,,,,9,146.0
mouth.escalates.worked,Bohooth Bus Station,30.035402,31.198805,,,,216,3741.5416666666665
polar.outraged.judge,Bohooth Bus Station,30.035524,31.19872,,,,36,262.5
skews.schematic.escalated,Bostan Street,30.046112,31.235739,,,,198,5652.090909090909
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0,9,300.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0,9,300.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0,9,300.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0,9,300.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0,9,300.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0,9,300.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0,9,300.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0,9,300.0
bluffs.claw.regarding,Brazil St- 26th of July,30.060143,31.222118,,,,9,6619.0
deals.harnessed.exams,Brazil St- 26th of July,30.05999,31.22204,,,,180,5198.45
