stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm
washable.bristle.magnetic,Baron Mall Pedestrian Bridge,29.982088,31.3386,,,
careful.gains.deodorant,Basateen,29.991135,31.28123,,,
file.apron.tweezers,Basateen,29.991308,31.282515,,,
amounting.froth.blanket,Basateen Police Station,29.991611,31.266865,,,
obliging.blog.blaring,Basateen Steps - Ring Road,29.990417,31.266972,,,
shadow.live.framework,Basha Square,30.020788,31.225475,,,
signed.snack.dare,Basha Square,30.020779,31.225552,,,
economics.potential.posts,Bashteel - Ring Road,30.084095,31.19193,,,
proudest.originals.pouch,Bashteel - Ring Road,30.082924,31.189302,,,
stocked.ridiculed.spearing,Bashteel - Ring Road,30.084217,31.191805,,,
packets.extensive.tweed,Bashtil,30.082932,31.189148,,,
painting.audio.beauty,Bashtil,30.08335,31.188828,,,
deflate.event.providing,Bashtil El Balad,30.087393,31.183043,,,
defensive.slurred.varieties,Batrawy - Abbas Al Akkad,30.061913,31.337553,,,
helps.pursue.rewarded,Batrawy - Abbas Al Akkad,30.06189,31.337206,,,
heckler.secrets.replayed,Bayt Al Karam Al Shamy - Haram Street,29.997438,31.169321,,,
pollution.brothers.chopper,Bein Al Sarayat Youth Center,30.029305,31.202393,,,
crouches.dwelled.beads,Beirut Square - Korba,30.093054,31.32753,,,
spits.swordfish.takeover,Berm Al Tounsi St - Abou Al Reesh,30.025824,31.240131,,,
radiating.rummage.scars,Bisco Misr - Al Zaytoun,30.104403,31.29614,,,
shelter.recorders.position,Bisco Misr - Al Zaytoun,30.104233,31.296091,,,
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0
certainty.perusing.troubled,Bloom Bank - South Teseen Street,30.016375,31.417522,New Cairo City,5712885.0,15000.0
move.permit.entertainer,Board of Trustees (Magles Al Omanaa) - 6th of October,29.994495,30.959768,,,
mouth.escalates.worked,Bohooth Bus Station,30.035402,31.198805,,,
polar.outraged.judge,Bohooth Bus Station,30.035524,31.19872,,,
skews.schematic.escalated,Bostan Street,30.046112,31.235739,,,
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0
headliner.behave.publish,Boury Square - 5th Settlement,30.007502,31.411446,New Cairo City,5712885.0,15000.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0
midwinter.husky.musician,Boury Square - 5th Settlement,30.00785,31.41215,New Cairo City,5712885.0,15000.0
bluffs.claw.regarding,Brazil St- 26th of July,30.060143,31.222118,,,
deals.harnessed.exams,Brazil St- 26th of July,30.05999,31.22204,,,
spindles.scenes.admit,Btech - Masr Wal Sudan St,30.083288,31.281857,,,
blogging.steady.unpacked,Bulaq Dakrur,30.042736,31.192738,,,
unclaimed.windpipe.nicely,Bulaq Dakrur,30.042423,31.192314,,,
vessel.lollipop.metals,Bulaq Dakrur,30.04295,31.192608,,,
elect.sticks.gaps,Bulaq Dakrur Bus Station,30.040995,31.194695,,,
entitles.spending.fallback,Bulaq Dakrur Bus Station,30.040966,31.19463,,,
excusing.stormy.giraffes,Bulaq Dakrur Bus Station,30.040771,31.194324,,,
prop.radiated.sweetly,Bulaq Dakrur Nahya - East,30.0429,31.193829,,,
reduce.options.testy,Bulaq Dakrur Nahya - East,30.042837,31.193748,,,
advice.tradition.tailwind,Bus Stop 43 (Matareya),30.126816,31.316278,,,
betraying.talkers.device,CAPMAS,30.079588,31.315157,,,
pocketed.twice.gurgled,CAPMAS,30.079384,31.315372,,,
spillage.revealing.abolish,CAPMAS,30.07962,31.315039,,,
dried.done.grudge,CIB - Al Hegaz,30.105326,31.332306,,,
rigs.tomorrow.lows,CIB - Al Hegaz,30.10551,31.332254,,,
firepower.burst.crinkled,CIB - South Teseen Street,30.016392,31.423029,New Cairo City,5712885.0,15000.0
firepower.burst.crinkled,CIB - South Teseen Street,30.016392,31.423029,New Cairo City,5712885.0,15000.0
firepower.burst.crinkled,CIB - South Teseen Street,30.016392,31.423029,New Cairo City,5712885.0,15000.0
firepower.burst.crinkled,CIB - South Teseen Street,30.016392,31.423029,New Cairo City,5712885.0,15000.0
cleanser.radiates.salads,CTA Garage - Heliopolis,30.128471,31.361689,,,
with.iron.corrosive,CTA Garage - Heliopolis,30.129723,31.361444,,,
starfish.pipe.trailing,Cairo Airport Bus Station,30.120197,31.398315,,,
windy.long.munch,Cairo Airport Bus Station,30.119501,31.397856,,,
insist.shifters.equipping,Cairo Alexandria Agriculture Road Exit - Ring Road,30.149597,31.23345,,,
beaker.landlady.juggle,Cairo Club - Opera St,30.040873,31.222578,,,
thick.wordplay.gladiators,Cairo Club - Opera St,30.040783,31.222666,,,
applied.wreck.grants,Cairo Economic Court - Ring Road,29.98782,31.303703,,,
inversion.songs.squirts,Cairo Economic Court - Ring Road,29.988321,31.303864,,,
laces.dividing.showrooms,Cairo Economic Court - Ring Road,29.987993,31.30374,,,
sunblock.pads.unsecured,Cairo Economic Court - Ring Road,29.988125,31.303791,,,
newspaper.hood.earliest,Cairo Fair Metro,30.073399,31.301569,,,
shampoo.superhero.props,Cairo Fair Metro,30.073685,31.301535,,,
snoring.dislikes.resorting,Cairo Festival City - Ring Road,30.025076,31.402676,New Cairo City,5712885.0,15000.0
snoring.dislikes.resorting,Cairo Festival City - Ring Road,30.025076,31.402676,New Cairo City,5712885.0,15000.0
snoring.dislikes.resorting,Cairo Festival City - Ring Road,30.025076,31.402676,New Cairo City,5712885.0,15000.0
snoring.dislikes.resorting,Cairo Festival City - Ring Road,30.025076,31.402676,New Cairo City,5712885.0,15000.0
guesswork.suffix.calculate,Cairo Festival City - South Teseen Street,30.01601,31.40746,New Cairo City,5712885.0,15000.0
guesswork.suffix.calculate,Cairo Festival City - South Teseen Street,30.01601,31.40746,New Cairo City,5712885.0,15000.0
guesswork.suffix.calculate,Cairo Festival City - South Teseen Street,30.01601,31.40746,New Cairo City,5712885.0,15000.0
guesswork.suffix.calculate,Cairo Festival City - South Teseen Street,30.01601,31.40746,New Cairo City,5712885.0,15000.0
trek.seriously.ogre,Cairo Festival City - South Teseen Street,30.016441,31.407455,New Cairo City,5712885.0,15000.0
trek.seriously.ogre,Cairo Festival City - South Teseen Street,30.016441,31.407455,New Cairo City,5712885.0,15000.0
trek.seriously.ogre,Cairo Festival City - South Teseen Street,30.016441,31.407455,New Cairo City,5712885.0,15000.0
trek.seriously.ogre,Cairo Festival City - South Teseen Street,30.016441,31.407455,New Cairo City,5712885.0,15000.0
modifies.panic.implanted,Cairo Festival City Pedestrian Bridge,30.025211,31.40099,,,
congratulations.value.uppermost,Cairo Pyramids Hotel - Cairo Alex Desert Rd,29.992382,31.125557,,,
estimated.release.blossom,Cairo Pyramids Hotel - Cairo Alex Desert Rd,29.992449,31.125637,,,
replaying.townhouse.legs,Cairo Security Directorate (Modereyet Amn Al Qahera),30.043674,31.2528,,,
selection.footpath.clouds,Cairo Security Directorate (Modereyet Amn Al Qahera),30.043795,31.252546,,,
pages.crispy.protester,Cairo Stadium,30.06451,31.306364,,,
profiled.breezes.continued,Cairo Stadium,30.064629,31.306618,,,
instilled.sticky.spreads,Cairo University - Commerce Gate,30.028393,31.20555,,,
nosedive.albatross.hoot,Cairo University - Commerce Gate,30.028505,31.205507,,,
reverted.factoring.torches,Cairo University Applied Arts,30.029356,31.208708,,,
tributes.held.defaults,Cairo University Bridge,30.028526,31.216534,,,
whiplash.cookies.bugs,Cairo University Bridge,30.028337,31.216599,,,
merchant.island.dabbling,Cairo University Main Gate - Giza,30.027258,31.210968,,,
sensibly.learning.rollers,Cairo University Main Gate - Giza,30.027906,31.210682,,,
unlucky.secures.quitter,Cairo University Main Gate - Gize,30.027864,31.210907,,,
influencing.scorched.boot,Cairo University Metro,30.027006,31.200594,,,
cobbled.whips.tumblers,Cairo Universty Metro Station,30.025322,31.201765,,,
rifled.transcribes.shirtless,Cairo Universty Metro Station,30.025337,31.201849,,,
blotting.thatched.ultra,Car Market - Nasr City,30.047867,31.36684,,,
strongly.inversion.passion,Car Market - Nasr City,30.047625,31.366188,,,
situation.fillings.educated,Carrefour - Gazaer St,29.983755,31.273975,,,
drooling.scouts.tickling,Carrefour - Obour,30.171757,31.475435,,,
masterpiece.tabs.shall,Carrefour - Obour,30.172138,31.47496,,,
ghosts.reserve.packets,Carrefour - Ring Road,29.984188,31.318043,,,
pink.hothouse.reform,Carrefour - Ring Road,29.984005,31.318106,,,
imparting.recoup.target,Carrefour - Tora,29.928919,31.281488,,,
styled.reception.sketching,Carrefour - Tora,29.92887,31.281387,,,
outright.conveying.stressed,Catholic Cemetery - Misr Al Qadima,30.01314,31.23314,,,
rhino.verifying.refilled,Catholic Cemetery - Misr Al Qadima,30.013182,31.233059,,,
trip.uncle.portable,Cemeteries - Maadi,30.021427,31.345001,,,
zest.quietly.birdcage,Center Cairo Governorate Information Networks,30.095085,31.382605,,,
jolt.evoke.scarred,Centeral Al Matariya,30.129805,31.312162,,,
selects.helpfully.hardback,Centeral Heliopolis - Gesr Al Suez,30.104343,31.321579,,,
venues.diverts.detriment,Centeral Heliopolis - Gesr Al Suez,30.104212,31.321724,,,
sundial.trimmer.flops,Central Al Fustat,30.003319,31.242682,,,
surfer.remission.shiver,Central Al Fustat,30.003103,31.242472,,,
barstool.wiped.skate,Central Bank - Ataba,30.05546,31.246712,,,
persuade.lifeguard.clipped,Central Bank - Ataba,30.05622,31.246532,,,
presumes.leave.verge,Ceramica Cleopatra - Sheikh Zayed,30.025467,31.01694,,,
clouding.importers.highways,Child's Garden - Ahmed Fakhry,30.062132,31.34957,,,
cone.thirsty.multiples,Church of St George - Kotseika,29.935043,31.278334,,,
nerd.captive.free,Church of St George - Kotseika,29.935076,31.278421,,,
closet.forwarded.grow,City Mall - Al Shorouq,30.18022,31.599415,,,
voted.master.community,City Mall - Al Shorouq,30.18048,31.599371,,,
fever.riverbank.senior,City Stars Mall,30.073524,31.339214,,,
rice.responses.valley,City Stars Mall,30.073555,31.338928,,,
befitting.something.cherish,Civil Registry - Haram Street,29.999216,31.174555,,,
conforms.taxpayers.stews,Civil Registry - Haram Street,29.999353,31.174511,,,
backyards.explain.aspect,Civil Registry - Imbaba,30.079487,31.223639,,,
slim.measuring.weeded,Civil Registry - Imbaba,30.0796,31.223648,,,
delusions.handyman.swooning,Concord Al Salam Hotel - Gesr Al Suez,30.124,31.346899,,,
locate.commutes.keyboard,Concord Al Salam Hotel - Gesr Al Suez,30.124092,31.346834,,,
arming.sunblock.spell,Concord Plaza - New Cairo,30.025543,31.485273,New Cairo City,5712885.0,15000.0
arming.sunblock.spell,Concord Plaza - New Cairo,30.025543,31.485273,New Cairo City,5712885.0,15000.0
arming.sunblock.spell,Concord Plaza - New Cairo,30.025543,31.485273,New Cairo City,5712885.0,15000.0
arming.sunblock.spell,Concord Plaza - New Cairo,30.025543,31.485273,New Cairo City,5712885.0,15000.0
unheated.waged.contact,Concord Plaza - New Cairo,30.025213,31.485222,New Cairo City,5712885.0,15000.0
unheated.waged.contact,Concord Plaza - New Cairo,30.025213,31.485222,New Cairo City,5712885.0,15000.0
unheated.waged.contact,Concord Plaza - New Cairo,30.025213,31.485222,New Cairo City,5712885.0,15000.0
unheated.waged.contact,Concord Plaza - New Cairo,30.025213,31.485222,New Cairo City,5712885.0,15000.0
pesky.starting.clinic,Conrad Hotel,30.065182,31.227211,,,
reefs.overjoyed.defends,Conrad Hotel,30.065123,31.227304,,,
tame.copper.removals,Constitutional Court,29.969234,31.238335,,,
concluded.thrones.servicing,Coop Gas Station - Cairo Airport,30.12299,31.398748,,,
ears.sobered.timed,Coop Gas Station - Helwan Courniche,29.808475,31.301804,,,
wake.resonated.visions,Coop Gas Station - Helwan Courniche,29.808403,31.301712,,,
changed.supposes.crouch,Coop Gas Station - Nasr Al Islam Square,30.088139,31.253555,,,
nervy.open.foot,Coop Gas Station - Om Bayoumi,30.129553,31.25117,,,
waggled.regret.foods,Coop Gas Station - Om Bayoumi,30.12967,31.251339,,,
infants.cyber.observer,Coptic Hospital,30.063524,31.251974,,,
stack.spillage.reshaping,Coptic Hospital,30.063448,31.252092,,,
boggles.punctual.lavished,Corner Stone - Imbaba,30.080658,31.219267,,,
limitless.shelved.hillside,Corner Stone - Imbaba,30.080744,31.219303,,,
prune.trainer.lunge,Cottonil Factory - Gesr Al Suez,30.130552,31.372196,,,
stub.adjuster.policy,Credit Agricole - Al Mansoreya Road,29.987387,31.132284,,,
boxing.widget.bulky,Criminal Evidence Registery - Abaseyya,30.071861,31.287453,,,
chatting.thread.jacuzzi,Criminal Evidence Registery - Abaseyya,30.071777,31.287271,,,
reinstate.spades.breeding,Criminal Evidence Registery - Abaseyya,30.071692,31.287203,,,
senders.toenail.goodbye,Criminal Evidence Registery - Abaseyya,30.071224,31.28722,,,
straddled.leap.imported,Criminal Evidence Registery - Abaseyya,30.07184,31.28733,,,
cages.drawn.roughest,Crystal Asfour - Masaken Al Wehda,30.120337,31.25831,,,
yelled.soft.tribe,Crystal Asfour - Masaken Al Wehda,30.120152,31.258314,,,
idealist.intestine.guides,Czesch Republic Embassy - Dokki,30.030886,31.212473,,,
outlined.deeds.lines,Czesch Republic Embassy - Dokki,30.031044,31.21231,,,
camcorder.edit.blitz,Dabsha - Al Zaytoun,30.106709,31.287733,,,
liquid.staple.wages,Dabsha - Al Zaytoun,30.106583,31.287693,,,
scouts.commit.pausing,Dar Al Foad Hospital - 6th of October,29.99922,30.96702,,,
attending.wrong.spoons,Dar Al Mohandeseen Club - Nile Courniche,29.864475,31.291664,,,
pricing.dreaming.typified,Dar Al Mohandeseen Club - Nile Courniche,29.864386,31.291838,,,
puppy.different.roaring,Dar Al Moshah - Heliopolis,30.078035,31.300392,,,
wobbles.boat.birds,Dar Al Moshah - Heliopolis,30.078022,31.300245,,,
lawns.sing.coasting,Dar Al Salam,29.981028,31.231722,,,
craftsman.built.shepherdess,Dar Al Salam Police Station,29.972027,31.24689,,,
rats.galleries.tissue,Dar Al Salam Police Station,29.972084,31.247,,,
transmits.blemishes.spared,Dar El Salam Bus Station,29.984074,31.238018,,,
asteroid.sending.retraced,Dar Misr Square - Al Shorouq,30.1646,31.640326,,,
chips.superhero.sprinter,Dar Misr Square - Al Shorouq,30.164255,31.64037,,,
charities.escorting.vibrates,Darb Al Saqia - Manshiyat Nasser,30.04743,31.281578,,,
hurls.laugh.actors,Darb Al Saqia - Manshiyat Nasser,30.047285,31.281683,,,
lifeboats.spine.gifts,Darraasa Traffic Department,30.052475,31.269976,,,
strictly.mixing.prospers,Darraasa Traffic Department,30.052637,31.270203,,,
chucks.slices.seagulls,Dawaran Shubra,30.080523,31.24572,,,
cleanser.turkeys.coverage,Degla Azhari Language School - Zahraa Al Maadi,29.964096,31.283844,,,
narrates.dodges.stretcher,Degla Azhari Language School - Zahraa Al Maadi,29.963974,31.283764,,,
ecologist.reporters.overdrive,Dental Hospital - Al Manial,30.028442,31.226645,,,
daydreams.truly.spearing,Diamonds Mall - 6th of October,29.97673,30.944956,,,
scratches.currently.going,Didi Mall - 1st Settlement,30.070581,31.452255,New Cairo City,5712885.0,15000.0
scratches.currently.going,Didi Mall - 1st Settlement,30.070581,31.452255,New Cairo City,5712885.0,15000.0
scratches.currently.going,Didi Mall - 1st Settlement,30.070581,31.452255,New Cairo City,5712885.0,15000.0
scratches.currently.going,Didi Mall - 1st Settlement,30.070581,31.452255,New Cairo City,5712885.0,15000.0
guarding.fittingly.punks,Doctors Tower - Nasr City,30.055258,31.352192,,,
incomes.grin.surpassed,Doctors Tower - Nasr City,30.055378,31.352175,,,
forgotten.partners.person,Documentation Center - Bolak,30.066675,31.22707,,,
neutron.tracking.pesky,Documentation Center - Bolak,30.066793,31.226904,,,
deflection.fillers.flitting,Dokki,30.03739,31.211329,,,
servers.irony.decays,Dokki,30.037415,31.211552,,,
sudden.friends.distracts,Dokki Metro Station,30.038609,31.212912,,,
tucked.succeed.marble,Dokki Metro Station,30.038507,31.212973,,,
kinds.geek.commander,Downtown Mall,30.016325,31.41264,New Cairo City,5712885.0,15000.0
kinds.geek.commander,Downtown Mall,30.016325,31.41264,New Cairo City,5712885.0,15000.0
kinds.geek.commander,Downtown Mall,30.016325,31.41264,New Cairo City,5712885.0,15000.0
kinds.geek.commander,Downtown Mall,30.016325,31.41264,New Cairo City,5712885.0,15000.0
sometime.giants.adjust,Downtown Mall,30.016045,31.4115,New Cairo City,5712885.0,15000.0
sometime.giants.adjust,Downtown Mall,30.016045,31.4115,New Cairo City,5712885.0,15000.0
sometime.giants.adjust,Downtown Mall,30.016045,31.4115,New Cairo City,5712885.0,15000.0
sometime.giants.adjust,Downtown Mall,30.016045,31.4115,New Cairo City,5712885.0,15000.0
chum.encourage.eating,Dusit Hotel,30.025146,31.456976,New Cairo City,5712885.0,15000.0
chum.encourage.eating,Dusit Hotel,30.025146,31.456976,New Cairo City,5712885.0,15000.0
chum.encourage.eating,Dusit Hotel,30.025146,31.456976,New Cairo City,5712885.0,15000.0
chum.encourage.eating,Dusit Hotel,30.025146,31.456976,New Cairo City,5712885.0,15000.0
january.castle.slowness,Dusit Hotel,30.025436,31.456917,New Cairo City,5712885.0,15000.0
january.castle.slowness,Dusit Hotel,30.025436,31.456917,New Cairo City,5712885.0,15000.0
january.castle.slowness,Dusit Hotel,30.025436,31.456917,New Cairo City,5712885.0,15000.0
january.castle.slowness,Dusit Hotel,30.025436,31.456917,New Cairo City,5712885.0,15000.0
crucially.merchant.offers,Duty Free - Gameat Al Dowal St,30.047161,31.196367,,,
pampered.occur.strain,Duty Free - Gameat Al Dowal St,30.04732,31.196085,,,
pigment.forgotten.method,Dwidar St - Hadayeq Al Qobba St,30.0837,31.28441,,,
breakfast.country.things,ENPPI,30.044985,31.340738,,,
chromatic.known.error,ENPPI,30.044653,31.339403,,,
haunts.brothers.unspoiled,EPx Logistics For Transportation And Warehousing - Obour,30.260643,31.472372,,,
prospered.stand.elections,EPx Logistics For Transportation And Warehousing - Obour,30.260561,31.472498,,,
clarifies.outs.samplers,Eastern Weavers - Moqattam,30.010664,31.334198,,,
sprouting.bowls.native,Eastern Weavers - Moqattam,30.010893,31.334133,,,
link.silk.fruitcake,Education Directorate - Helwan,29.853304,31.295296,,,
snowmen.spaces.dictation,Education Directorate - Helwan,29.853361,31.295443,,,
acids.briefer.safety,Egypt Air Hospital,30.091661,31.34855,,,
waged.trespass.purified,Egypt Air Hospital,30.091543,31.348131,,,
grumbles.postings.employ,Egypt Air Steps - Ring Road,29.98252,31.17862,,,
nicknames.ideal.treatable,Egypt Air Steps - Ring Road,29.982649,31.178473,,,
